company_id,company_name,size,founded_year,industry,headquarters,website,revenue,rating,hr_contact,last_active
1770,Cox-Kaiser,Enterprise (1000+),2001,Telecom,Port Shellyburgh,https://mcconnell.com,19931009,2.55,sweeneystephanie@example.net,3/13/2025
1771,Spencer-Rocha,Medium (51-300),2020,Technology,Benjaminshire,https://bowers.com,490180931,4.66,vavery@example.net,6/15/2025
1772,Johnson Inc,Small (1-50),1997,Retail,Jefferystad,https://gonzalez.biz,356368698,3.8,yrodriguez@example.org,7/20/2025
1773,Conner PLC,Small (1-50),2001,Finance,Brandonview,https://fernandez-cardenas.biz,326259314,4.34,alexander09@example.org,2/16/2025
1774,Day-Taylor,Enterprise (1000+),2019,E-commerce,Lisastad,https://davis.com,89212090,2.58,joseph33@example.org,6/15/2025
1775,Mclaughlin-Mckinney,Large (300-1000),2017,Retail,Lake Sarahberg,https://macdonald.com,339197085,4.99,flin@example.com,5/18/2025
1776,Gonzalez-Clark,Enterprise (1000+),2008,Telecom,North Oscar,https://sharp.biz,136524809,3.88,mwillis@example.org,5/19/2025
1777,Wright-Hodges,Enterprise (1000+),2008,Telecom,North Thomasborough,https://jordan.com,457416888,4.14,esmall@example.org,2/19/2025
1778,"Clements, Donovan and Williams",Medium (51-300),1994,Finance,Crawfordstad,https://moore-martinez.net,13337511,3.55,jleblanc@example.com,4/4/2025
1779,Holder-Hoffman,Medium (51-300),2004,Retail,Davidfort,https://martinez-harris.com,57338118,3.86,perrykristen@example.org,6/2/2025
1780,Jensen-Andrews,Small (1-50),1990,Healthcare,Lake Desireeshire,https://russell.com,464368441,4.29,katherinepalmer@example.net,3/2/2025
1781,Cross PLC,Small (1-50),1999,Retail,New Debra,https://mathis.com,78389955,3.8,shane08@example.org,11/21/2025
1782,Sanchez LLC,Medium (51-300),1997,E-commerce,Ortizburgh,https://kim.com,286005106,4.17,middletonmark@example.org,8/3/2025
1783,Smith-Martinez,Medium (51-300),2000,Telecom,Port Debra,https://herring.info,195023188,4.95,lindsaylawrence@example.com,4/16/2025
1784,"Smith, Peters and Williams",Small (1-50),2016,Retail,Craneview,https://berry-fritz.com,387441329,2.95,austinsalazar@example.net,11/7/2025
1785,"Evans, Delacruz and Clark",Enterprise (1000+),2008,Telecom,Port Chelsea,https://gilmore.org,302219296,2.77,ledwards@example.org,3/22/2025
1786,Williamson LLC,Large (300-1000),1990,Finance,West Leahstad,https://hays-walker.com,290194435,3.73,vacosta@example.net,4/6/2025
1787,"Taylor, Morgan and Reid",Enterprise (1000+),2020,Healthcare,Hendersonfort,https://alvarado.com,181845456,2.71,brianhicks@example.net,3/6/2025
1788,"Santos, Baker and Bautista",Small (1-50),2003,Finance,Bobbyshire,https://brown.com,67773314,3.46,bryan@example.com,8/8/2025
1789,Brock and Sons,Small (1-50),2013,Finance,West Daniel,https://gallagher.info,331046643,2.5,tylertapia@example.net,11/2/2025
1790,Barnett LLC,Large (300-1000),2018,Technology,East Sarahburgh,https://johnson.info,410587783,3.4,erica11@example.net,3/25/2025
1791,"Montgomery, Fitzpatrick and Meyer",Medium (51-300),2014,Technology,Port Jacqueline,https://rogers.com,228091975,3.32,jessewilson@example.net,7/21/2025
1792,Oconnell-Boyer,Medium (51-300),2015,Healthcare,Bakerfort,https://robinson-graves.biz,208602940,3.84,williamstimothy@example.net,4/2/2025
1793,Leonard-Pratt,Medium (51-300),2017,Finance,Port Jacqueline,https://butler.com,387620135,3.28,pamelawalker@example.com,12/3/2025
1794,Blackburn PLC,Large (300-1000),2008,Healthcare,Adamsland,https://taylor-jones.com,134315920,4.71,joshua55@example.net,5/20/2025
1795,Taylor LLC,Large (300-1000),2010,Retail,Saundersside,https://perez.com,236914303,3.35,zmckinney@example.com,2/27/2025
1796,Cooper-Brown,Enterprise (1000+),2021,E-commerce,Lake Tracy,https://lee-morrison.com,182233105,4.31,brownlinda@example.org,1/12/2025
1797,"Wright, Atkinson and Hess",Large (300-1000),2016,Technology,Murrayland,https://bates.com,398730157,3.1,robertsonmary@example.org,8/26/2025
1798,"Morris, Rodriguez and Jones",Enterprise (1000+),2012,E-commerce,Mejiaton,https://jensen.net,460324163,4.95,hjohnson@example.org,4/16/2025
1799,Turner Group,Medium (51-300),1994,Telecom,Murrayfort,https://castillo.net,146246890,4.84,jaredvance@example.org,10/26/2025
1800,Schroeder-Nguyen,Small (1-50),2001,Telecom,Port Connorchester,https://hammond.org,278569244,3.79,anthony17@example.net,9/2/2025
1801,Young-Ruiz,Large (300-1000),1994,Technology,Nelsonmouth,https://pearson.org,229209303,4.29,danielortiz@example.org,3/15/2025
1802,Thomas-Sampson,Enterprise (1000+),2010,Technology,New Jeremyton,https://curtis.com,276807915,4.05,smithjacqueline@example.com,2/26/2025
1803,Rush-West,Small (1-50),1991,Telecom,South Todd,https://skinner-mckenzie.com,150807812,2.88,jwhitaker@example.com,7/18/2025
1804,Sims-Moore,Small (1-50),1992,Finance,Carlsonport,https://brown-rodriguez.com,431022199,2.82,marvin05@example.com,11/21/2025
1805,"Ball, Wallace and Dougherty",Medium (51-300),1996,Finance,Vickimouth,https://ward.info,63092135,3.01,brian36@example.com,11/19/2025
1806,"Marshall, Adkins and Smith",Medium (51-300),2006,Finance,New Tracybury,https://wallace.biz,115997270,3.07,hernandezstephanie@example.net,12/8/2025
1807,"Jenkins, Gomez and Neal",Enterprise (1000+),1998,Retail,Michaelport,https://terrell.com,291640818,4.08,christophersilva@example.net,9/15/2025
1808,Richardson-Whitaker,Small (1-50),1995,Finance,West Jill,https://elliott-diaz.net,462627820,3.06,jasonsoto@example.org,7/6/2025
1809,"Andrade, Jacobson and Mendez",Small (1-50),2006,E-commerce,Jessicaburgh,https://johnson.biz,367333142,4.97,zdoyle@example.org,10/1/2025
1810,Woodward and Sons,Medium (51-300),1992,Retail,East Rebeccaton,https://green.com,150374777,4.86,knightkristen@example.org,11/7/2025
1811,Griffith-Smith,Large (300-1000),1999,Retail,Gibbsbury,https://cruz.com,87497788,4.68,thomasjohn@example.com,5/30/2025
1812,Harrison-Taylor,Large (300-1000),2014,Healthcare,Lake Susanburgh,https://taylor.com,260131073,3.64,umejia@example.net,5/3/2025
1813,Wong-Bruce,Medium (51-300),1992,Healthcare,South Denise,https://benton.com,403191248,2.59,salazardustin@example.org,9/29/2025
1814,Stevens-Hamilton,Large (300-1000),1997,Telecom,Paulfurt,https://adams-williamson.com,429848320,2.77,wayne17@example.net,3/27/2025
1815,Lester-Powell,Enterprise (1000+),2023,E-commerce,Nelsonchester,https://burton.com,425526310,4.99,jonathandalton@example.net,12/17/2024
1816,"Brown, Collins and Marshall",Small (1-50),2005,Finance,East Eddie,https://miller.com,22530650,2.89,parnold@example.net,3/13/2025
1817,Shelton and Sons,Large (300-1000),2005,Finance,East Sarahview,https://matthews.net,174691266,4.23,stewartkimberly@example.org,4/7/2025
1818,Giles-Carter,Small (1-50),2000,Finance,East Elizabeth,https://larsen.com,116921426,4.24,danielanderson@example.com,12/10/2024
1819,Watson Group,Medium (51-300),2012,Technology,East Williamville,https://walls.org,86485021,3.98,cortezteresa@example.com,7/12/2025
1820,"Spencer, Griffith and Fields",Large (300-1000),2012,E-commerce,West Jill,https://hamilton.com,270524994,2.69,heathergonzalez@example.com,10/7/2025
1821,"Ray, Davis and Moreno",Medium (51-300),2008,Retail,Hughesmouth,https://johnson-murray.net,46055812,3.43,fbrown@example.org,7/21/2025
1822,Ritter Ltd,Enterprise (1000+),1992,Technology,Changberg,https://sanchez-townsend.info,251340047,3.62,michaelfigueroa@example.net,8/30/2025
1823,Cruz-Brown,Medium (51-300),2012,Technology,Michaelton,https://robinson.biz,248563721,3.81,jennifer98@example.com,4/9/2025
1824,Conway-Martinez,Small (1-50),2022,Technology,East Jasmineberg,https://conway.com,86366342,4,terri89@example.com,2/4/2025
1825,Clay-Wilkinson,Large (300-1000),2010,Technology,Clarkburgh,https://fisher-davis.com,59064383,4.5,jeffreyjohnson@example.org,1/22/2025
1826,Williams-Baker,Small (1-50),2006,Telecom,East Andrea,https://chase.com,497624913,2.52,juanbraun@example.net,3/29/2025
1827,"Lambert, Maldonado and Douglas",Medium (51-300),1999,Telecom,South Rachel,https://spence.net,393152232,2.85,jenniferhayes@example.org,1/5/2025
1828,"Serrano, Jackson and Simmons",Large (300-1000),2014,Finance,Port Ashleyton,https://manning-meyer.net,161335265,4.14,michelleperry@example.net,6/2/2025
1829,"Schmidt, Barber and Brown",Medium (51-300),2003,Healthcare,Claymouth,https://waller-dean.com,233027657,4.1,greenmichelle@example.org,10/13/2025
1830,Jones-Weber,Large (300-1000),2010,Finance,New Susan,https://jones-murillo.com,134496947,2.75,aburke@example.net,11/19/2025
1831,Page-Ross,Small (1-50),2016,Telecom,East Scott,https://palmer.com,169469772,3.9,taylor78@example.org,12/30/2024
1832,"Barnes, Flores and Gonzalez",Large (300-1000),1997,E-commerce,Lake Robert,https://rice.org,324889767,3.73,ygilbert@example.com,10/30/2025
1833,Rubio-Key,Medium (51-300),2012,Telecom,Harriston,https://cooper-ellis.com,278857963,2.5,carrieanderson@example.com,2/12/2025
1834,Adams-Pham,Enterprise (1000+),1990,Retail,South Thomasberg,https://hernandez.com,425240602,3.68,briansummers@example.net,1/12/2025
1835,Rodriguez-Orozco,Small (1-50),2020,Retail,Port Biancaburgh,https://nichols.biz,379752579,3.76,nancymunoz@example.org,2/15/2025
1836,Quinn-Rodriguez,Small (1-50),2002,Healthcare,Port Chase,https://aguilar.com,287516922,2.81,jaredwilson@example.org,11/2/2025
1837,Hill Ltd,Medium (51-300),1999,Telecom,South Aaron,https://wang.info,157743742,4.46,gmckee@example.org,7/9/2025
1838,Bell Ltd,Small (1-50),1992,Telecom,Katieville,https://benson.com,11916625,3.9,tiffany58@example.net,5/11/2025
1839,Jackson Inc,Small (1-50),2006,Telecom,West Robert,https://brown.com,208286338,3.2,tparker@example.net,11/6/2025
1840,"Franco, Snyder and Peterson",Small (1-50),2021,Technology,Jonesmouth,https://jones.com,6718420,3.47,rebeccaford@example.net,7/29/2025
1841,"Sutton, Willis and Carter",Enterprise (1000+),2021,Technology,Lake Jasmineberg,https://brady-lopez.info,270645735,4.28,vphillips@example.org,8/24/2025
1842,"Hart, Lewis and Ortiz",Enterprise (1000+),2004,E-commerce,Andreaborough,https://mason-taylor.com,91419477,2.7,jwalsh@example.com,6/14/2025
1843,Henderson-Stewart,Large (300-1000),2003,Finance,Clarkfort,https://lee.com,416292166,3.29,robertarmstrong@example.net,8/27/2025
1844,"Miller, Clark and Williams",Large (300-1000),2023,Retail,Krystalbury,https://fowler.com,268110435,4.06,brian31@example.com,12/4/2025
1845,Perkins PLC,Large (300-1000),1994,Technology,West Joshua,https://rodriguez.net,425824115,3.47,cynthia62@example.org,11/29/2025
1846,Riley Inc,Small (1-50),1993,Telecom,West Jonathan,https://miles.com,132863906,3.78,nelliott@example.com,12/17/2024
1847,"Anderson, Harrison and Bennett",Medium (51-300),2006,Telecom,North Raymondtown,https://johnson.com,152877667,4.84,sfox@example.com,5/10/2025
1848,Hurley Group,Large (300-1000),1991,E-commerce,East Brittanyborough,https://love-hampton.com,349631261,4.71,mary76@example.com,10/11/2025
1849,Martin Ltd,Large (300-1000),2001,Technology,Robinsonbury,https://jordan-holmes.info,339147424,4.79,williamsonchristopher@example.com,10/23/2025
1850,Patrick PLC,Small (1-50),2010,Retail,New Michellefort,https://guzman.com,51939839,4.36,ashley76@example.net,8/16/2025
1851,"Armstrong, Hutchinson and Fox",Large (300-1000),2018,Finance,North Ryan,https://jordan.com,278324707,2.87,gregory58@example.com,11/7/2025
1852,Ramirez PLC,Small (1-50),2017,Telecom,Millerside,https://peters.com,455761366,3,chelseajohnson@example.net,10/16/2025
1853,"Hanson, Harmon and Ho",Enterprise (1000+),1999,Finance,Melendezfurt,https://white-diaz.net,14456206,4.12,tina75@example.net,9/30/2025
1854,Rodriguez Inc,Medium (51-300),2023,Healthcare,Lake Tiffany,https://craig.org,45326415,2.51,benjaminlaurie@example.com,4/16/2025
1855,Navarro-Bautista,Enterprise (1000+),1990,Retail,Pughburgh,https://brooks-hernandez.com,399675004,4.83,walkerkristina@example.org,9/19/2025
1856,"Welch, Byrd and Johnson",Large (300-1000),1997,Retail,Lake Kathybury,https://gonzalez-doyle.net,389263583,3.8,sarahwood@example.net,1/17/2025
1857,"Summers, Olson and Rodriguez",Medium (51-300),2018,Healthcare,South Jose,https://scott-mckee.com,175489095,3.03,bobby63@example.net,5/15/2025
1858,Keller PLC,Large (300-1000),2006,Technology,South Jennifertown,https://perez.info,71140375,3.76,copelandjermaine@example.com,9/12/2025
1859,"Long, Frye and Winters",Medium (51-300),2004,E-commerce,Harveyburgh,https://brock-wood.info,433813031,3.67,dpowell@example.net,5/31/2025
1860,Ford PLC,Small (1-50),1994,E-commerce,North Christopherfort,https://sexton.com,290640283,2.59,blanchardjon@example.net,5/7/2025
1861,Matthews-Kaufman,Medium (51-300),1996,Retail,Johnton,https://lane.biz,481935990,3.84,robert28@example.net,4/23/2025
1862,Valenzuela-Sharp,Large (300-1000),1993,Finance,Port Mark,https://larson.net,213241245,3.8,cassie39@example.com,4/3/2025
1863,Anderson Inc,Enterprise (1000+),2018,Finance,Benjaminmouth,https://forbes.org,35116261,3.85,julie10@example.org,4/29/2025
1864,Williams and Sons,Large (300-1000),1992,Finance,New Edwardberg,https://thomas.com,309572736,3.08,lrowe@example.org,2/19/2025
1865,Brown-Smith,Small (1-50),1992,Healthcare,Lake Tinahaven,https://gay.org,144100802,3.54,heididominguez@example.com,9/16/2025
1866,Sanchez-Webb,Medium (51-300),1991,Technology,Mooreside,https://stokes-perez.com,40388174,4.13,margaretwilliams@example.com,8/31/2025
1867,Schroeder and Sons,Large (300-1000),1998,Finance,Craneberg,https://scott.com,379356785,3.68,fmccall@example.com,8/22/2025
1868,"Mccormick, Reed and Moore",Enterprise (1000+),2023,Finance,Grantfort,https://martinez.org,74621116,4.02,kimlee@example.net,9/13/2025
1869,Cook and Sons,Small (1-50),2019,Telecom,Lake Jasonside,https://smith-garcia.com,25172608,3.36,laurensalinas@example.net,8/22/2025
1870,Pierce and Sons,Small (1-50),2000,Finance,Mitchellstad,https://johnson-moreno.com,83100738,4.54,susan28@example.org,11/5/2025
1871,"Ingram, Harris and Perry",Medium (51-300),1990,Technology,West Lindsay,https://bates-ryan.com,53759457,3.61,garrisonisaac@example.com,7/31/2025
1872,Fitzgerald-Martin,Small (1-50),1994,E-commerce,Maryview,https://carroll.com,165756279,4.89,qkennedy@example.net,3/9/2025
1873,Bailey Ltd,Medium (51-300),1996,Finance,Johnsonville,https://clark-jackson.com,375944417,4.43,mwhite@example.com,4/17/2025
1874,Richardson-Phillips,Small (1-50),2013,Telecom,Danielburgh,https://perez-williams.net,235896337,3.1,tammygalvan@example.net,6/21/2025
1875,Hunter-Rivera,Medium (51-300),2005,Technology,Campbelltown,https://williams.info,286210661,4.15,zmartin@example.org,12/16/2024
1876,Smith-Hill,Large (300-1000),2008,E-commerce,North Jacquelineland,https://downs.com,3903950,3.46,rweeks@example.com,12/12/2024
1877,Mcgee-Short,Large (300-1000),2014,Telecom,New Catherineburgh,https://vargas.com,229941224,4.26,aaronrobinson@example.com,8/8/2025
1878,Brown-Rodriguez,Medium (51-300),2022,Finance,Thomaston,https://bates.org,30357904,4.33,jsilva@example.net,6/17/2025
1879,Lee-Sanchez,Large (300-1000),2005,Telecom,Mcgeestad,https://jones.biz,332476623,4.31,amycampbell@example.com,7/18/2025
1880,"Williams, Dean and Wilson",Enterprise (1000+),2003,Retail,Reneemouth,https://turner-escobar.com,112598324,2.75,robert79@example.com,8/2/2025
1881,"Lee, Pittman and Collins",Medium (51-300),2007,Technology,Andreaberg,https://bray.com,359296398,3.65,heathercarter@example.org,10/26/2025
1882,Andrade-Poole,Enterprise (1000+),2002,Technology,New Alejandrofurt,https://webb.com,270848529,3.44,kwells@example.net,5/25/2025
1883,"White, Delacruz and Mcbride",Enterprise (1000+),2018,Healthcare,South Michael,https://howell-hood.net,211940710,3.44,ashleyharris@example.org,3/7/2025
1884,Parker Ltd,Small (1-50),2000,E-commerce,West Patriciatown,https://mccall-horne.com,208294565,3.14,egarner@example.net,4/15/2025
1885,Hull-Brown,Small (1-50),2009,Retail,Tonyahaven,https://clarke.com,242048992,4.83,nicholasgutierrez@example.com,8/25/2025
1886,Ross Group,Small (1-50),2014,Finance,Richardbury,https://harris.com,172010565,3.3,deniseperez@example.com,12/17/2024
1887,Holt and Sons,Large (300-1000),2010,Telecom,Briannafurt,https://wilkins-shaw.info,349722255,2.63,castillodaniel@example.org,7/23/2025
1888,"Taylor, Serrano and Diaz",Small (1-50),2002,Retail,North Nicholasberg,https://parker-shaw.biz,334024334,4.22,dgonzalez@example.net,10/11/2025
1889,Russell-Goodwin,Medium (51-300),1993,Telecom,Josephburgh,https://ward.com,394838309,3.04,jessicahubbard@example.com,10/8/2025
1890,Dixon-Hunt,Small (1-50),1994,Healthcare,Henryborough,https://powell.net,294218362,4.86,virginia70@example.net,6/25/2025
1891,Lewis-Dawson,Small (1-50),2000,Retail,Raymondchester,https://brady-clark.com,269799508,2.69,daviddavis@example.net,4/14/2025
1892,"Davis, Sharp and Young",Medium (51-300),1996,Healthcare,New Stevenborough,https://walters-henderson.org,216643773,4.89,davisandre@example.com,8/24/2025
1893,"Smith, Mcbride and Hunt",Enterprise (1000+),2020,Healthcare,Lake Kylieborough,https://gray.com,476269519,3.54,dnelson@example.org,11/15/2025
1894,Thomas-Williams,Enterprise (1000+),1997,Retail,Johnsonborough,https://mcclain.net,348902453,4.9,jamesmartinez@example.net,1/18/2025
1895,"Jennings, Stout and Tanner",Small (1-50),1999,Technology,Shannonhaven,https://moyer-richardson.com,436711067,3.71,fbennett@example.net,10/3/2025
1896,Brown and Sons,Small (1-50),2019,Telecom,North Nancyland,https://scott.com,492416677,3.6,dwebster@example.com,4/30/2025
1897,Meyer-Hudson,Enterprise (1000+),2009,E-commerce,Sandershaven,https://swanson.net,253746477,3.78,mary26@example.org,12/14/2024
1898,"Dyer, Sheppard and Miranda",Enterprise (1000+),2001,Healthcare,North Larry,https://baker-lopez.com,443111511,3.19,sarahfigueroa@example.net,1/23/2025
1899,"Myers, Nichols and Fox",Medium (51-300),1991,Retail,West Tinaburgh,https://snyder-krause.org,436066988,4.94,thompsonjennifer@example.net,3/14/2025
1900,"Marquez, Estrada and Hoffman",Small (1-50),2021,Finance,Stephanieshire,https://rowland-fisher.com,181239643,4.02,xbryant@example.org,6/25/2025
1901,Parker PLC,Enterprise (1000+),2008,Technology,West Michaelbury,https://mcguire.com,426726161,3.98,yboyd@example.net,9/8/2025
1902,Stewart PLC,Small (1-50),2023,Retail,North Michelle,https://calhoun-day.net,41984878,4,johnsonerin@example.net,2/27/2025
1903,Lee Group,Medium (51-300),1993,E-commerce,Kellyshire,https://hill.info,255055779,4.5,ibullock@example.com,2/15/2025
1904,Smith-Bennett,Enterprise (1000+),2005,Finance,Michaelfort,https://thompson.com,308592482,3.57,omerritt@example.org,7/7/2025
